,Year,Distance,Gender,Rank,DistancesCategory,Result,Stroke_Backstroke,Stroke_Breaststroke,Stroke_Butterfly,Stroke_Freestyle,Stroke_Individual medley
2616,1968,100,0,4,0,69,1,0,0,0,0
2617,1968,100,0,4,0,70,1,0,0,0,0
2618,1968,100,1,1,0,67,0,1,0,0,0
2619,1968,100,1,2,0,68,0,1,0,0,0
2620,1968,100,1,2,0,68,0,1,0,0,0
2621,1968,100,1,4,0,68,0,1,0,0,0
2622,1968,100,1,4,0,68,0,1,0,0,0
2623,1968,100,1,4,0,68,0,1,0,0,0
2624,1968,100,1,4,0,68,0,1,0,0,0
2625,1968,100,1,4,0,69,0,1,0,0,0
2626,1968,100,0,1,0,75,0,1,0,0,0
2627,1968,100,0,2,0,75,0,1,0,0,0
2628,1968,100,0,3,0,76,0,1,0,0,0
2629,1968,100,0,4,0,76,0,1,0,0,0
2630,1968,100,0,4,0,76,0,1,0,0,0
2631,1968,100,0,4,0,77,0,1,0,0,0
2632,1968,100,0,4,0,77,0,1,0,0,0
2633,1968,100,0,4,0,77,0,1,0,0,0
2634,1968,100,1,1,0,55,0,0,1,0,0
2635,1968,100,1,2,0,56,0,0,1,0,0
2636,1968,100,1,3,0,57,0,0,1,0,0
2637,1968,100,1,4,0,58,0,0,1,0,0
2638,1968,100,1,4,0,58,0,0,1,0,0
2639,1968,100,1,4,0,58,0,0,1,0,0
2640,1968,100,1,4,0,58,0,0,1,0,0
2641,1968,100,1,4,0,59,0,0,1,0,0
2642,1968,100,0,1,0,65,0,0,1,0,0
2643,1968,100,0,2,0,65,0,0,1,0,0
2644,1968,100,0,3,0,66,0,0,1,0,0
2645,1968,100,0,3,0,66,0,0,1,0,0
2646,1968,100,0,4,0,66,0,0,1,0,0
2647,1968,100,0,4,0,66,0,0,1,0,0
2648,1968,100,0,4,0,67,0,0,1,0,0
2649,1968,100,0,4,0,67,0,0,1,0,0
2650,1968,100,1,1,0,52,0,0,0,1,0
2651,1968,100,1,2,0,52,0,0,0,1,0
2652,1968,100,1,3,0,53,0,0,0,1,0
2653,1968,100,1,4,0,53,0,0,0,1,0
2654,1968,100,1,4,0,53,0,0,0,1,0
2655,1968,100,1,4,0,53,0,0,0,1,0
2656,1968,100,1,4,0,53,0,0,0,1,0
2657,1968,100,1,4,0,53,0,0,0,1,0
2658,1968,100,0,1,0,60,0,0,0,1,0
2659,1968,100,0,2,0,60,0,0,0,1,0
2660,1968,100,0,2,0,60,0,0,0,1,0
2661,1968,100,0,4,0,60,0,0,0,1,0
2662,1968,100,0,4,0,61,0,0,0,1,0
2663,1968,100,0,4,0,61,0,0,0,1,0
2664,1968,100,0,4,0,61,0,0,0,1,0
2665,1968,100,0,4,0,61,0,0,0,1,0
2666,1968,1500,1,1,3,998,0,0,0,1,0
2667,1968,1500,1,2,3,1017,0,0,0,1,0
2668,1968,1500,1,3,3,1024,0,0,0,1,0
2669,1968,1500,1,4,3,1028,0,0,0,1,0
2670,1968,1500,1,4,3,1035,0,0,0,1,0
2671,1968,1500,1,4,3,1056,0,0,0,1,0
2672,1968,1500,1,4,3,1066,0,0,0,1,0
2673,1968,1500,1,4,3,1085,0,0,0,1,0
2674,1968,200,1,1,0,129,1,0,0,0,0
2675,1968,200,1,2,0,130,1,0,0,0,0
2676,1968,200,1,3,0,130,1,0,0,0,0
2677,1968,200,1,4,0,132,1,0,0,0,0
2678,1968,200,1,4,0,132,1,0,0,0,0
2679,1968,200,1,4,0,135,1,0,0,0,0
2680,1968,200,1,4,0,135,1,0,0,0,0
2681,1968,200,1,4,0,136,1,0,0,0,0
2682,1968,200,0,1,0,144,1,0,0,0,0
2683,1968,200,0,2,0,147,1,0,0,0,0
2684,1968,200,0,3,0,148,1,0,0,0,0
2685,1968,200,0,4,0,149,1,0,0,0,0
2686,1968,200,0,4,0,152,1,0,0,0,0
2687,1968,200,0,4,0,153,1,0,0,0,0
2688,1968,200,0,4,0,153,1,0,0,0,0
2689,1968,200,0,4,0,156,1,0,0,0,0
2690,1968,200,1,1,0,148,0,1,0,0,0
2691,1968,200,1,2,0,149,0,1,0,0,0
2692,1968,200,1,3,0,149,0,1,0,0,0
2693,1968,200,1,4,0,150,0,1,0,0,0
2694,1968,200,1,4,0,152,0,1,0,0,0
2695,1968,200,1,4,0,153,0,1,0,0,0
2696,1968,200,1,4,0,153,0,1,0,0,0
2697,1968,200,1,4,0,154,0,1,0,0,0
2698,1968,200,0,1,0,164,0,1,0,0,0
2699,1968,200,0,2,0,166,0,1,0,0,0
2700,1968,200,0,3,0,167,0,1,0,0,0
2701,1968,200,0,4,0,167,0,1,0,0,0
2702,1968,200,0,4,0,168,0,1,0,0,0
2703,1968,200,0,4,0,168,0,1,0,0,0
2704,1968,200,0,4,0,171,0,1,0,0,0
2705,1968,200,0,4,0,171,0,1,0,0,0
2706,1968,200,1,1,0,128,0,0,1,0,0
2707,1968,200,1,2,0,129,0,0,1,0,0
2708,1968,200,1,3,0,129,0,0,1,0,0
2709,1968,200,1,4,0,130,0,0,1,0,0
2710,1968,200,1,4,0,130,0,0,1,0,0
2711,1968,200,1,4,0,131,0,0,1,0,0
2712,1968,200,1,4,0,131,0,0,1,0,0
2713,1968,200,1,4,0,133,0,0,1,0,0
2714,1968,200,0,1,0,144,0,0,1,0,0
2715,1968,200,0,2,0,144,0,0,1,0,0
2716,1968,200,0,3,0,145,0,0,1,0,0
2717,1968,200,0,4,0,146,0,0,1,0,0
2718,1968,200,0,4,0,147,0,0,1,0,0
2719,1968,200,0,4,0,151,0,0,1,0,0
2720,1968,200,0,4,0,153,0,0,1,0,0
2721,1968,200,0,4,0,154,0,0,1,0,0
2722,1968,200,1,1,0,115,0,0,0,1,0
2723,1968,200,1,2,0,115,0,0,0,1,0
2724,1968,200,1,3,0,118,0,0,0,1,0
2725,1968,200,1,4,0,118,0,0,0,1,0
2726,1968,200,1,4,0,119,0,0,0,1,0
2727,1968,200,1,4,0,120,0,0,0,1,0
2728,1968,200,1,4,0,121,0,0,0,1,0
2729,1968,200,0,1,0,130,0,0,0,1,0
2730,1968,200,0,2,0,131,0,0,0,1,0
2731,1968,200,0,3,0,131,0,0,0,1,0
2732,1968,200,0,4,0,132,0,0,0,1,0
2733,1968,200,0,4,0,133,0,0,0,1,0
2734,1968,200,0,4,0,134,0,0,0,1,0
2735,1968,200,0,4,0,135,0,0,0,1,0
2736,1968,200,0,4,0,136,0,0,0,1,0
2737,1968,200,1,1,0,132,0,0,0,0,1
2738,1968,200,1,2,0,133,0,0,0,0,1
2739,1968,200,1,3,0,133,0,0,0,0,1
2740,1968,200,1,4,0,133,0,0,0,0,1
2741,1968,200,1,4,0,135,0,0,0,0,1
2742,1968,200,1,4,0,136,0,0,0,0,1
2743,1968,200,1,4,0,136,0,0,0,0,1
2744,1968,200,1,4,0,138,0,0,0,0,1
2745,1968,200,0,1,0,144,0,0,0,0,1
2746,1968,200,0,2,0,148,0,0,0,0,1
2747,1968,200,0,3,0,151,0,0,0,0,1
2748,1968,200,0,3,0,151,0,0,0,0,1
2749,1968,200,0,4,0,153,0,0,0,0,1
2750,1968,200,0,4,0,153,0,0,0,0,1
2751,1968,200,0,4,0,157,0,0,0,0,1
2752,1968,400,1,1,0,249,0,0,0,1,0
2753,1968,400,1,2,0,251,0,0,0,1,0
2754,1968,400,1,3,0,253,0,0,0,1,0
2755,1968,400,1,4,0,255,0,0,0,1,0
2756,1968,400,1,4,0,256,0,0,0,1,0
2757,1968,400,1,4,0,257,0,0,0,1,0
2758,1968,400,1,4,0,258,0,0,0,1,0
2759,1968,400,1,4,0,266,0,0,0,1,0
2760,1968,400,0,1,0,271,0,0,0,1,0
2761,1968,400,0,2,0,275,0,0,0,1,0
2762,1968,400,0,3,0,277,0,0,0,1,0
2763,1968,400,0,4,0,277,0,0,0,1,0
2764,1968,400,0,4,0,280,0,0,0,1,0
2765,1968,400,0,4,0,282,0,0,0,1,0
2766,1968,400,0,4,0,291,0,0,0,1,0
2767,1968,400,0,4,0,293,0,0,0,1,0
2768,1968,400,1,1,0,288,0,0,0,0,1
2769,1968,400,1,2,0,288,0,0,0,0,1
2770,1968,400,1,3,0,291,0,0,0,0,1
2771,1968,400,1,3,0,291,0,0,0,0,1
2772,1968,400,1,4,0,296,0,0,0,0,1
2773,1968,400,1,4,0,299,0,0,0,0,1
2774,1968,400,1,4,0,300,0,0,0,0,1
2775,1968,400,1,4,0,304,0,0,0,0,1
2776,1968,400,0,1,0,308,0,0,0,0,1
2777,1968,400,0,2,0,322,0,0,0,0,1
2778,1968,400,0,3,0,325,0,0,0,0,1
2779,1968,400,0,4,0,325,0,0,0,0,1
2780,1968,400,0,4,0,330,0,0,0,0,1
2781,1968,400,0,4,0,332,0,0,0,0,1
2782,1968,400,0,4,0,334,0,0,0,0,1
2783,1968,400,0,4,0,335,0,0,0,0,1
2784,1968,800,0,1,1,564,0,0,0,1,0
2785,1968,800,0,2,1,575,0,0,0,1,0
2786,1968,800,0,3,1,578,0,0,0,1,0
2787,1968,800,0,4,1,578,0,0,0,1,0
2788,1968,800,0,4,1,591,0,0,0,1,0
2789,1968,800,0,4,1,596,0,0,0,1,0
2790,1968,800,0,4,1,596,0,0,0,1,0
2791,1968,800,0,4,1,602,0,0,0,1,0
2792,1964,100,0,1,0,67,1,0,0,0,0
2793,1964,100,0,2,0,67,1,0,0,0,0
2794,1964,100,0,3,0,68,1,0,0,0,0
2795,1964,100,0,4,0,68,1,0,0,0,0
2796,1964,100,0,4,0,69,1,0,0,0,0
2797,1964,100,0,4,0,69,1,0,0,0,0
2798,1964,100,0,4,0,69,1,0,0,0,0
2799,1964,100,0,4,0,71,1,0,0,0,0
2800,1964,100,0,1,0,64,0,0,1,0,0
2801,1964,100,0,2,0,65,0,0,1,0,0
2802,1964,100,0,3,0,66,0,0,1,0,0
2803,1964,100,0,4,0,67,0,0,1,0,0
2804,1964,100,0,4,0,68,0,0,1,0,0
2805,1964,100,0,4,0,68,0,0,1,0,0
2806,1964,100,0,4,0,69,0,0,1,0,0
2807,1964,100,0,4,0,70,0,0,1,0,0
2808,1964,100,1,1,0,53,0,0,0,1,0
2809,1964,100,1,2,0,53,0,0,0,1,0
2810,1964,100,1,3,0,54,0,0,0,1,0
2811,1964,100,1,3,0,54,0,0,0,1,0
2812,1964,100,1,4,0,54,0,0,0,1,0
2813,1964,100,1,4,0,54,0,0,0,1,0
2814,1964,100,1,4,0,54,0,0,0,1,0
2815,1964,100,1,4,0,56,0,0,0,1,0
2816,1964,100,0,4,0,59,0,0,0,1,0
2817,1964,100,0,4,0,59,0,0,0,1,0
2818,1964,100,0,1,0,60,0,0,0,1,0
2819,1964,100,0,2,0,61,0,0,0,1,0
2820,1964,100,0,3,0,62,0,0,0,1,0
2821,1964,100,0,4,0,62,0,0,0,1,0
2822,1964,100,0,4,0,62,0,0,0,1,0
2823,1964,100,0,4,0,62,0,0,0,1,0
2824,1964,1500,1,1,3,1021,0,0,0,1,0
2825,1964,1500,1,2,3,1023,0,0,0,1,0
2826,1964,1500,1,3,3,1027,0,0,0,1,0
2827,1964,1500,1,4,3,1038,0,0,0,1,0
2828,1964,1500,1,4,3,1042,0,0,0,1,0
2829,1964,1500,1,4,3,1045,0,0,0,1,0
2830,1964,1500,1,4,3,1049,0,0,0,1,0
2831,1964,1500,1,4,3,1050,0,0,0,1,0
2832,1964,200,1,1,0,130,1,0,0,0,0
2833,1964,200,1,2,0,130,1,0,0,0,0
2834,1964,200,1,3,0,133,1,0,0,0,0
2835,1964,200,1,4,0,133,1,0,0,0,0
2836,1964,200,1,4,0,135,1,0,0,0,0
2837,1964,200,1,4,0,135,1,0,0,0,0
2838,1964,200,1,4,0,135,1,0,0,0,0
2839,1964,200,1,4,0,136,1,0,0,0,0
2840,1964,200,1,1,0,147,0,1,0,0,0
2841,1964,200,1,2,0,148,0,1,0,0,0
2842,1964,200,1,3,0,149,0,1,0,0,0
2843,1964,200,1,4,0,151,0,1,0,0,0
2844,1964,200,1,4,0,151,0,1,0,0,0
2845,1964,200,1,4,0,153,0,1,0,0,0
2846,1964,200,1,4,0,155,0,1,0,0,0
2847,1964,200,1,4,0,158,0,1,0,0,0
2848,1964,200,0,1,0,166,0,1,0,0,0
2849,1964,200,0,2,0,167,0,1,0,0,0
2850,1964,200,0,3,0,168,0,1,0,0,0
2851,1964,200,0,4,0,169,0,1,0,0,0
2852,1964,200,0,4,0,169,0,1,0,0,0
2853,1964,200,0,4,0,171,0,1,0,0,0
2854,1964,200,0,4,0,171,0,1,0,0,0
2855,1964,200,0,4,0,173,0,1,0,0,0
2856,1964,200,1,1,0,126,0,0,1,0,0
2857,1964,200,1,2,0,127,0,0,1,0,0
2858,1964,200,1,3,0,129,0,0,1,0,0
2859,1964,200,1,4,0,131,0,0,1,0,0
2860,1964,200,1,4,0,131,0,0,1,0,0
2861,1964,200,1,4,0,132,0,0,1,0,0
2862,1964,200,1,4,0,132,0,0,1,0,0
2863,1964,200,1,4,0,134,0,0,1,0,0
2864,1964,400,1,1,0,252,0,0,0,1,0
2865,1964,400,1,2,0,254,0,0,0,1,0
2866,1964,400,1,3,0,255,0,0,0,1,0
2867,1964,400,1,4,0,256,0,0,0,1,0
2868,1964,400,1,4,0,256,0,0,0,1,0
2869,1964,400,1,4,0,259,0,0,0,1,0
2870,1964,400,1,4,0,260,0,0,0,1,0
2871,1964,400,1,4,0,261,0,0,0,1,0
2872,1964,400,0,1,0,283,0,0,0,1,0
2873,1964,400,0,2,0,284,0,0,0,1,0
2874,1964,400,0,3,0,287,0,0,0,1,0
2875,1964,400,0,4,0,287,0,0,0,1,0
2876,1964,400,0,4,0,290,0,0,0,1,0
2877,1964,400,0,4,0,292,0,0,0,1,0
2878,1964,400,0,4,0,292,0,0,0,1,0
2879,1964,400,0,4,0,293,0,0,0,1,0
2880,1964,400,1,1,0,285,0,0,0,0,1
2881,1964,400,1,2,0,287,0,0,0,0,1
2882,1964,400,1,3,0,291,0,0,0,0,1
2883,1964,400,1,4,0,291,0,0,0,0,1
2884,1964,400,1,4,0,297,0,0,0,0,1
2885,1964,400,1,4,0,301,0,0,0,0,1
2886,1964,400,1,4,0,301,0,0,0,0,1
2887,1964,400,1,4,0,303,0,0,0,0,1
2888,1964,400,0,1,0,318,0,0,0,0,1
2889,1964,400,0,2,0,324,0,0,0,0,1
2890,1964,400,0,3,0,324,0,0,0,0,1
2891,1964,400,0,4,0,325,0,0,0,0,1
2892,1964,400,0,4,0,328,0,0,0,0,1
2893,1964,400,0,4,0,330,0,0,0,0,1
2894,1964,400,0,4,0,330,0,0,0,0,1
2895,1964,400,0,4,0,338,0,0,0,0,1
2896,1960,100,1,1,0,61,1,0,0,0,0
2897,1960,100,1,2,0,62,1,0,0,0,0
2898,1960,100,1,3,0,62,1,0,0,0,0
2899,1960,100,1,4,0,63,1,0,0,0,0
2900,1960,100,1,4,0,63,1,0,0,0,0
2901,1960,100,1,4,0,63,1,0,0,0,0
2902,1960,100,1,4,0,64,1,0,0,0,0
2903,1960,100,1,4,0,64,1,0,0,0,0
2904,1960,100,0,1,0,69,1,0,0,0,0
2905,1960,100,0,2,0,70,1,0,0,0,0
2906,1960,100,0,3,0,71,1,0,0,0,0
2907,1960,100,0,3,0,71,1,0,0,0,0
2908,1960,100,0,3,0,71,1,0,0,0,0
2909,1960,100,0,4,0,71,1,0,0,0,0
2910,1960,100,0,4,0,72,1,0,0,0,0
2911,1960,100,0,4,0,72,1,0,0,0,0
2912,1960,100,0,1,0,69,0,0,1,0,0
2913,1960,100,0,2,0,70,0,0,1,0,0
2914,1960,100,0,3,0,72,0,0,1,0,0
2915,1960,100,0,4,0,73,0,0,1,0,0
2916,1960,100,0,4,0,73,0,0,1,0,0
2917,1960,100,0,4,0,73,0,0,1,0,0
2918,1960,100,0,4,0,73,0,0,1,0,0
2919,1960,100,1,2,0,55,0,0,0,1,0
2920,1960,100,1,1,0,55,0,0,0,1,0
2921,1960,100,1,3,0,55,0,0,0,1,0
2922,1960,100,1,4,0,55,0,0,0,1,0
2923,1960,100,1,4,0,56,0,0,0,1,0
2924,1960,100,1,4,0,56,0,0,0,1,0
2925,1960,100,1,4,0,56,0,0,0,1,0
2926,1960,100,1,4,0,57,0,0,0,1,0
2927,1960,100,0,1,0,61,0,0,0,1,0
2928,1960,100,0,2,0,62,0,0,0,1,0
2929,1960,100,0,3,0,63,0,0,0,1,0
2930,1960,100,0,4,0,63,0,0,0,1,0
2931,1960,100,0,4,0,63,0,0,0,1,0
2932,1960,100,0,4,0,64,0,0,0,1,0
2933,1960,100,0,4,0,64,0,0,0,1,0
2934,1960,100,0,4,0,65,0,0,0,1,0
2935,1960,1500,1,1,3,1039,0,0,0,1,0
2936,1960,1500,1,2,3,1041,0,0,0,1,0
2937,1960,1500,1,3,3,1050,0,0,0,1,0
2938,1960,1500,1,4,3,1054,0,0,0,1,0
2939,1960,1500,1,4,3,1063,0,0,0,1,0
2940,1960,1500,1,4,3,1064,0,0,0,1,0
2941,1960,1500,1,4,3,1082,0,0,0,1,0
2942,1960,1500,1,4,3,1102,0,0,0,1,0
2943,1960,200,1,1,0,157,0,1,0,0,0
2944,1960,200,1,2,0,158,0,1,0,0,0
2945,1960,200,1,3,0,159,0,1,0,0,0
2946,1960,200,1,4,0,160,0,1,0,0,0
2947,1960,200,1,4,0,160,0,1,0,0,0
2948,1960,200,1,4,0,160,0,1,0,0,0
2949,1960,200,1,4,0,161,0,1,0,0,0
2950,1960,200,1,4,0,161,0,1,0,0,0
2951,1960,200,0,1,0,169,0,1,0,0,0
2952,1960,200,0,2,0,170,0,1,0,0,0
2953,1960,200,0,3,0,173,0,1,0,0,0
2954,1960,200,0,4,0,174,0,1,0,0,0
2955,1960,200,0,4,0,174,0,1,0,0,0
2956,1960,200,0,4,0,175,0,1,0,0,0
2957,1960,200,0,4,0,175,0,1,0,0,0
2958,1960,200,0,4,0,175,0,1,0,0,0
2959,1960,200,1,1,0,132,0,0,1,0,0
2960,1960,200,1,2,0,134,0,0,1,0,0
2961,1960,200,1,3,0,135,0,0,1,0,0
2962,1960,200,1,4,0,136,0,0,1,0,0
2963,1960,200,1,4,0,138,0,0,1,0,0
2964,1960,200,1,4,0,138,0,0,1,0,0
2965,1960,200,1,4,0,138,0,0,1,0,0
2966,1960,200,1,4,0,139,0,0,1,0,0
2967,1960,400,1,1,0,258,0,0,0,1,0
2968,1960,400,1,2,0,261,0,0,0,1,0
2969,1960,400,1,3,0,261,0,0,0,1,0
2970,1960,400,1,3,0,261,0,0,0,1,0
2971,1960,400,1,4,0,262,0,0,0,1,0
2972,1960,400,1,4,0,266,0,0,0,1,0
2973,1960,400,1,4,0,266,0,0,0,1,0
2974,1960,400,1,4,0,269,0,0,0,1,0
2975,1960,400,0,1,0,290,0,0,0,1,0
2976,1960,400,0,2,0,293,0,0,0,1,0
2977,1960,400,0,3,0,296,0,0,0,1,0
2978,1960,400,0,4,0,297,0,0,0,1,0
2979,1960,400,0,4,0,298,0,0,0,1,0
2980,1960,400,0,4,0,299,0,0,0,1,0
2981,1960,400,0,4,0,302,0,0,0,1,0
2982,1960,400,0,4,0,302,0,0,0,1,0
2983,1956,100,1,1,0,62,1,0,0,0,0
2984,1956,100,1,2,0,63,1,0,0,0,0
2985,1956,100,1,3,0,64,1,0,0,0,0
2986,1956,100,1,4,0,64,1,0,0,0,0
2987,1956,100,1,4,0,65,1,0,0,0,0
2988,1956,100,1,4,0,65,1,0,0,0,0
2989,1956,100,1,4,0,65,1,0,0,0,0
2990,1956,100,1,4,0,66,1,0,0,0,0
2991,1956,100,0,1,0,72,1,0,0,0,0
2992,1956,100,0,1,0,72,1,0,0,0,0
2993,1956,100,0,3,0,73,1,0,0,0,0
2994,1956,100,0,4,0,73,1,0,0,0,0
2995,1956,100,0,4,0,74,1,0,0,0,0
2996,1956,100,0,4,0,74,1,0,0,0,0
2997,1956,100,0,4,0,74,1,0,0,0,0
2998,1956,100,0,4,0,74,1,0,0,0,0
2999,1956,100,0,1,0,71,0,0,1,0,0
3000,1956,100,0,2,0,71,0,0,1,0,0
3001,1956,100,0,3,0,74,0,0,1,0,0
3002,1956,100,0,4,0,74,0,0,1,0,0
3003,1956,100,0,4,0,75,0,0,1,0,0
3004,1956,100,0,4,0,77,0,0,1,0,0
3005,1956,100,0,4,0,77,0,0,1,0,0
3006,1956,100,0,4,0,78,0,0,1,0,0
3007,1956,100,1,1,0,55,0,0,0,1,0
3008,1956,100,1,2,0,55,0,0,0,1,0
3009,1956,100,1,3,0,56,0,0,0,1,0
3010,1956,100,1,4,0,57,0,0,0,1,0
3011,1956,100,1,4,0,57,0,0,0,1,0
3012,1956,100,1,4,0,57,0,0,0,1,0
3013,1956,100,1,4,0,58,0,0,0,1,0
3014,1956,100,1,4,0,58,0,0,0,1,0
3015,1956,100,0,1,0,62,0,0,0,1,0
3016,1956,100,0,2,0,62,0,0,0,1,0
3017,1956,100,0,3,0,65,0,0,0,1,0
3018,1956,100,0,4,0,65,0,0,0,1,0
3019,1956,100,0,4,0,65,0,0,0,1,0
3020,1956,100,0,4,0,65,0,0,0,1,0
3021,1956,100,0,4,0,65,0,0,0,1,0
3022,1956,100,0,4,0,65,0,0,0,1,0
3023,1956,1500,1,1,3,1078,0,0,0,1,0
3024,1956,1500,1,2,3,1080,0,0,0,1,0
3025,1956,1500,1,3,3,1088,0,0,0,1,0
3026,1956,1500,1,4,3,1106,0,0,0,1,0
3027,1956,1500,1,4,3,1118,0,0,0,1,0
3028,1956,1500,1,4,3,1118,0,0,0,1,0
3029,1956,1500,1,4,3,1118,0,0,0,1,0
3030,1956,1500,1,4,3,1146,0,0,0,1,0
3031,1956,200,1,1,0,154,0,1,0,0,0
3032,1956,200,1,2,0,156,0,1,0,0,0
3033,1956,200,1,3,0,156,0,1,0,0,0
3034,1956,200,1,4,0,158,0,1,0,0,0
3035,1956,200,1,4,0,159,0,1,0,0,0
3036,1956,200,1,4,0,160,0,1,0,0,0
3037,1956,200,1,4,0,162,0,1,0,0,0
3038,1956,200,0,1,0,173,0,1,0,0,0
3039,1956,200,0,2,0,174,0,1,0,0,0
3040,1956,200,0,3,0,175,0,1,0,0,0
3041,1956,200,0,4,0,175,0,1,0,0,0
3042,1956,200,0,4,0,176,0,1,0,0,0
3043,1956,200,0,4,0,176,0,1,0,0,0
3044,1956,200,0,4,0,177,0,1,0,0,0
3045,1956,200,0,4,0,179,0,1,0,0,0
3046,1956,200,1,1,0,139,0,0,1,0,0
3047,1956,200,1,2,0,143,0,0,1,0,0
3048,1956,200,1,3,0,143,0,0,1,0,0
3049,1956,200,1,4,0,146,0,0,1,0,0
3050,1956,200,1,4,0,147,0,0,1,0,0
3051,1956,200,1,4,0,147,0,0,1,0,0
3052,1956,200,1,4,0,149,0,0,1,0,0
3053,1956,200,1,4,0,151,0,0,1,0,0
3054,1956,400,1,1,0,267,0,0,0,1,0
3055,1956,400,1,2,0,270,0,0,0,1,0
3056,1956,400,1,3,0,272,0,0,0,1,0
3057,1956,400,1,4,0,272,0,0,0,1,0
3058,1956,400,1,4,0,274,0,0,0,1,0
3059,1956,400,1,4,0,274,0,0,0,1,0
3060,1956,400,1,4,0,278,0,0,0,1,0
3061,1956,400,1,4,0,281,0,0,0,1,0
3062,1956,400,0,1,0,294,0,0,0,1,0
3063,1956,400,0,2,0,302,0,0,0,1,0
3064,1956,400,0,3,0,307,0,0,0,1,0
3065,1956,400,0,4,0,312,0,0,0,1,0
3066,1956,400,0,4,0,314,0,0,0,1,0
3067,1956,400,0,4,0,314,0,0,0,1,0
3068,1956,400,0,4,0,315,0,0,0,1,0
3069,1956,400,0,4,0,321,0,0,0,1,0
3070,1952,100,1,1,0,65,1,0,0,0,0
3071,1952,100,1,2,0,66,1,0,0,0,0
3072,1952,100,1,3,0,66,1,0,0,0,0
3073,1952,100,1,4,0,67,1,0,0,0,0
3074,1952,100,1,4,0,67,1,0,0,0,0
3075,1952,100,1,4,0,67,1,0,0,0,0
3076,1952,100,1,4,0,68,1,0,0,0,0
3077,1952,100,1,4,0,68,1,0,0,0,0
3078,1952,100,0,1,0,74,1,0,0,0,0
3079,1952,100,0,2,0,74,1,0,0,0,0
3080,1952,100,0,3,0,75,1,0,0,0,0
3081,1952,100,0,3,0,75,1,0,0,0,0
3082,1952,100,0,4,0,76,1,0,0,0,0
3083,1952,100,0,4,0,78,1,0,0,0,0
3084,1952,100,0,4,0,78,1,0,0,0,0
3085,1952,100,1,1,0,57,0,0,0,1,0
3086,1952,100,1,1,0,57,0,0,0,1,0
3087,1952,100,1,3,0,58,0,0,0,1,0
3088,1952,100,1,4,0,58,0,0,0,1,0
3089,1952,100,1,4,0,58,0,0,0,1,0
3090,1952,100,1,4,0,58,0,0,0,1,0
3091,1952,100,1,4,0,58,0,0,0,1,0
3092,1952,100,1,4,0,58,0,0,0,1,0
3093,1952,100,0,1,0,66,0,0,0,1,0
3094,1952,100,0,2,0,67,0,0,0,1,0
3095,1952,100,0,3,0,67,0,0,0,1,0
3096,1952,100,0,3,0,67,0,0,0,1,0
3097,1952,100,0,3,0,67,0,0,0,1,0
3098,1952,100,0,4,0,67,0,0,0,1,0
3099,1952,100,0,4,0,68,0,0,0,1,0
3100,1952,100,0,4,0,68,0,0,0,1,0
3101,1952,1500,1,1,3,1110,0,0,0,1,0
3102,1952,1500,1,2,3,1121,0,0,0,1,0
3103,1952,1500,1,3,3,1131,0,0,0,1,0
3104,1952,1500,1,4,3,1131,0,0,0,1,0
3105,1952,1500,1,4,3,1139,0,0,0,1,0
3106,1952,1500,1,4,3,1140,0,0,0,1,0
3107,1952,1500,1,4,3,1152,0,0,0,1,0
3108,1952,1500,1,4,3,1193,0,0,0,1,0
3109,1952,200,1,1,0,154,0,1,0,0,0
3110,1952,200,1,2,0,154,0,1,0,0,0
3111,1952,200,1,3,0,155,0,1,0,0,0
3112,1952,200,1,4,0,157,0,1,0,0,0
3113,1952,200,1,4,0,158,0,1,0,0,0
3114,1952,200,1,4,0,159,0,1,0,0,0
3115,1952,200,1,4,0,159,0,1,0,0,0
3116,1952,200,1,4,0,160,0,1,0,0,0
3117,1952,200,0,1,0,171,0,1,0,0,0
3118,1952,200,0,2,0,174,0,1,0,0,0
3119,1952,200,0,3,0,177,0,1,0,0,0
3120,1952,200,0,3,0,177,0,1,0,0,0
3121,1952,200,0,4,0,177,0,1,0,0,0
3122,1952,200,0,4,0,178,0,1,0,0,0
3123,1952,200,0,4,0,181,0,1,0,0,0
3124,1952,200,0,4,0,182,0,1,0,0,0
3125,1952,400,1,1,0,270,0,0,0,1,0
3126,1952,400,1,2,0,271,0,0,0,1,0
3127,1952,400,1,3,0,275,0,0,0,1,0
3128,1952,400,1,4,0,277,0,0,0,1,0
3129,1952,400,1,4,0,279,0,0,0,1,0
3130,1952,400,1,4,0,280,0,0,0,1,0
3131,1952,400,1,4,0,280,0,0,0,1,0
3132,1952,400,1,4,0,282,0,0,0,1,0
3133,1952,400,0,1,0,312,0,0,0,1,0
3134,1952,400,0,2,0,313,0,0,0,1,0
3135,1952,400,0,3,0,314,0,0,0,1,0
3136,1952,400,0,4,0,316,0,0,0,1,0
3137,1952,400,0,4,0,316,0,0,0,1,0
3138,1952,400,0,4,0,317,0,0,0,1,0
3139,1952,400,0,4,0,324,0,0,0,1,0
3140,1952,400,0,4,0,327,0,0,0,1,0
3141,1948,100,1,1,0,66,1,0,0,0,0
3142,1948,100,1,2,0,66,1,0,0,0,0
3143,1948,100,1,3,0,67,1,0,0,0,0
3144,1948,100,1,4,0,69,1,0,0,0,0
3145,1948,100,1,4,0,69,1,0,0,0,0
3146,1948,100,1,4,0,69,1,0,0,0,0
3147,1948,100,1,4,0,69,1,0,0,0,0
